"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","active_days","is_5percent_reduced"
15381315,2021-11-24,"buy","house","freehold",3,"Plymouth",230000,2021-12-03,0,"no"
15387187,2021-07-06,"buy","house","freehold",4,"Plymouth",299950,2021-07-14,0,"no"
15391663,2021-11-25,"buy","house","freehold",5,"Brighton",8e+05,2022-02-19,0,"no"
15411659,2021-11-29,"buy","house","freehold",2,"Brighton",750000,2021-12-14,0,"yes"
15419264,2021-09-16,"buy","house","freehold",3,"Gloucester",260000,2021-10-11,0,"no"
15426326,2021-12-01,"buy","house","freehold",4,"Coventry",6e+05,2022-01-14,0,"no"
15456918,2021-12-06,"buy","house","freehold",3,"Uxbridge",815000,2022-01-04,0,"no"
15466308,2021-12-07,"buy","house","freehold",3,"Sheffield",170000,2022-01-10,0,"yes"
15484138,2021-12-08,"buy","house","unknown",2,"Gillingham",425000,2022-02-15,57,"yes"
15494897,2021-12-11,"buy","house","unknown",3,"Sheffield",215000,2022-01-19,9,"no"
15518516,2021-08-03,"buy","house","unknown",2,"Gillingham",3e+05,2021-09-02,0,"yes"
15526196,2021-12-16,"buy","flat","leasehold",2,"Reading",350000,2022-02-03,0,"yes"
15530077,2021-12-17,"buy","house","freehold",3,"Cardiff",650000,2022-02-28,0,"yes"
15530141,2021-12-17,"buy","house","freehold",3,"Coventry",2e+05,2022-01-19,0,"yes"
15532776,2021-12-17,"buy","house","freehold",3,"Coventry",2e+05,2022-01-19,0,"yes"
15536398,2021-12-17,"buy","house","freehold",4,"Newcastle Upon Tyne",149950,2022-05-10,75,"yes"
15539194,2021-12-20,"buy","house","freehold",3,"Luton",380000,2022-04-27,0,"no"
15540310,2021-12-20,"buy","flat","leasehold",2,"Watford",365000,2022-02-04,21,"yes"
15564187,2021-12-23,"buy","flat","leasehold",1,"Reading",270000,2022-01-12,0,"yes"
15569232,2021-12-25,"buy","house","unknown",2,"Ilford",7e+05,2022-02-10,0,"yes"
15572409,2021-12-26,"buy","house","unknown",4,"Bath",655000,2022-02-16,0,"no"
15577589,2021-12-26,"buy","house","freehold",3,"Exeter",250000,2022-02-18,0,"no"
15578098,2021-12-26,"buy","house","freehold",4,"Leicester",850000,2022-08-18,198,"yes"
15581339,2021-12-29,"buy","house","freehold",2,"Lincoln",150000,2022-01-29,0,"no"
15586384,2021-12-30,"buy","house","freehold",3,"Warrington",440000,2022-04-08,77,"yes"
15586889,2021-12-30,"buy","house","freehold",3,"Cardiff",275000,2022-04-07,0,"no"
15598116,2022-01-04,"buy","house","freehold",4,"Lincoln",695000,2022-04-12,10,"no"
15601653,2022-01-05,"buy","house","freehold",5,"Leicester",450000,2022-06-23,122,"yes"
15614726,2022-01-06,"buy","flat","leasehold",0,"Richmond",260000,2022-01-17,0,"no"
15615875,2022-01-06,"buy","house","freehold",3,"Sheffield",140000,2022-05-17,0,"no"
15620168,2022-01-06,"buy","house","freehold",5,"Reading",518000,2022-04-21,0,"no"
15672241,2022-01-13,"buy","house","unknown",2,"Newcastle Upon Tyne",120000,2022-02-25,0,"no"
15690472,2022-01-14,"buy","house","freehold",3,"Leicester",290000,2022-01-24,0,"no"
15726778,2022-01-19,"buy","house","freehold",4,"Cardiff",380000,2022-03-10,0,"no"
15736224,2022-01-20,"buy","house","freehold",3,"Plymouth",3e+05,2022-02-10,0,"no"
15737695,2022-01-18,"buy","house","freehold",4,"Basildon",6e+05,2022-01-31,0,"yes"
15751793,2021-12-22,"buy","house","freehold",4,"Mansfield",320000,2022-02-24,0,"yes"
15756542,2021-11-30,"buy","flat","leasehold",2,"Gillingham",210000,2022-06-30,0,"no"
15770974,2021-10-06,"buy","flat","leasehold",2,"Gillingham",190000,2022-05-13,0,"yes"
15775251,2021-10-13,"buy","house","freehold",4,"Bath",550000,2022-03-21,0,"no"
15787433,2021-10-06,"buy","house","freehold",2,"Wolverhampton",3e+05,2022-06-15,0,"no"
15787867,2021-10-22,"buy","house","freehold",4,"Warrington",410000,2022-06-28,104,"no"
17505919,2022-07-11,"buy","house","freehold",2,"Chelmsford",350000,2022-07-30,0,"yes"
17510698,2022-07-12,"buy","flat","leasehold",2,"Basildon",230000,2022-08-03,0,"no"
17514714,2022-07-12,"buy","house","freehold",4,"Stoke On Trent",450000,2022-07-20,1,"no"
17518199,2022-07-12,"buy","house","freehold",4,"Uxbridge",960000,2022-08-03,0,"no"
17546669,2022-07-14,"buy","house","freehold",3,"Reading",475000,2022-08-02,0,"yes"
17549782,2022-07-15,"buy","house","freehold",3,"Basildon",375000,2022-07-29,0,"yes"
17549823,2022-07-15,"buy","house","freehold",2,"Chelmsford",375000,2022-08-11,0,"yes"
17566010,2022-07-18,"buy","flat","leasehold",1,"Salford",140000,2022-08-04,0,"yes"
17577496,2022-07-18,"buy","house","freehold",3,"Cardiff",250000,2022-08-05,0,"no"
17620111,2022-07-22,"buy","flat","leasehold",1,"Watford",240000,2022-08-22,0,"no"
17659123,2022-07-27,"buy","flat","leasehold",1,"Reading",245000,2022-08-12,0,"yes"
17672493,2022-07-27,"buy","flat","leasehold",1,"Salford",210000,2022-08-16,0,"yes"
17696808,2022-07-29,"buy","house","freehold",3,"Sheffield",280000,2022-08-15,0,"no"
17705726,2022-08-01,"buy","house","freehold",3,"Luton",3e+05,2022-08-23,0,"no"
17680618,2022-07-29,"buy","flat","leasehold",1,"Luton",170000,2022-08-16,0,"yes"
17690933,2022-07-30,"buy","flat","leasehold",1,"Surbiton",310000,2022-08-23,0,"no"
17737471,2022-08-05,"buy","house","freehold",4,"Leicester",350000,2022-08-19,0,"yes"
17787657,2022-08-11,"buy","flat","leasehold",1,"Sheffield",133950,2022-08-15,0,"no"
17820498,2022-08-11,"buy","house","freehold",3,"Mansfield",170000,2022-08-18,0,"no"
17824353,2022-08-12,"buy","house","freehold",3,"Stoke On Trent",215000,2022-08-25,0,"no"
14313227,2021-07-28,"buy","house","freehold",5,"Coventry",475000,2021-12-07,0,"yes"
14330020,2021-07-27,"buy","house","freehold",2,"Cardiff",2e+05,2021-12-16,0,"no"
14342957,2021-07-30,"buy","flat","leasehold",2,"Uxbridge",360000,2021-10-04,56,"yes"
14346396,2021-07-30,"buy","house","freehold",3,"Reading",445000,2021-08-17,0,"no"
14357134,2021-08-02,"buy","flat","leasehold",2,"Richmond",625000,2021-10-20,62,"yes"
14379140,2021-08-04,"buy","flat","leasehold",2,"Barnet",350000,2021-10-01,0,"yes"
14402213,2021-08-04,"buy","house","unknown",3,"Coventry",425000,2021-09-14,0,"no"
14402262,2021-08-04,"buy","house","freehold",3,"Coventry",270000,2022-01-20,0,"no"
14407680,2021-08-06,"buy","house","freehold",2,"Reading",320000,2021-08-20,0,"yes"
14423620,2021-08-09,"buy","house","freehold",4,"Gillingham",5e+05,2021-11-02,64,"no"
14426918,2021-08-09,"buy","house","freehold",3,"Sheffield",219995,2021-09-23,15,"yes"
14430252,2021-08-09,"buy","house","freehold",2,"Coventry",450000,2021-09-06,0,"yes"
14432228,2021-08-09,"buy","flat","leasehold",2,"Plymouth",325000,2021-09-20,0,"no"
14437521,2021-08-10,"buy","house","freehold",2,"Coventry",220000,2021-09-10,0,"no"
14439373,2021-07-21,"buy","house","freehold",2,"Coventry",165000,2021-08-12,0,"yes"
14445705,2021-08-09,"buy","house","freehold",4,"Plymouth",315000,2021-12-07,0,"yes"
14452175,2021-08-11,"buy","house","freehold",3,"Newcastle Upon Tyne",210000,2021-08-11,0,"no"
14491712,2021-08-16,"buy","flat","leasehold",2,"Reading",225000,2021-10-21,0,"yes"
14516200,2021-08-18,"buy","house","freehold",4,"Ilford",590000,2021-09-07,0,"no"
14543097,2021-08-21,"buy","house","freehold",3,"Lincoln",210000,2021-08-29,3,"no"
14548288,2021-08-22,"buy","house","freehold",2,"Sheffield",230000,2021-09-27,0,"no"
14569777,2021-08-23,"buy","house","freehold",4,"Chelmsford",450000,2021-08-25,0,"no"
14583146,2021-08-26,"buy","house","unknown",3,"Leicester",550000,2021-10-06,0,"yes"
14602113,2021-08-26,"buy","house","freehold",3,"Watford",550000,2021-09-02,0,"no"
14607342,2021-08-28,"buy","house","freehold",4,"Newcastle Upon Tyne",369995,2022-03-30,0,"no"
14611904,2021-08-31,"buy","house","freehold",4,"Leicester",425000,2021-12-26,65,"yes"
14611930,2021-08-31,"buy","house","freehold",3,"Uxbridge",6e+05,2021-11-08,0,"no"
14624883,2021-09-03,"buy","house","unknown",3,"Uxbridge",575000,2021-10-19,0,"no"
14663439,2021-09-04,"buy","house","freehold",5,"Cardiff",425000,2022-01-21,0,"yes"
14665909,2021-08-31,"buy","flat","leasehold",2,"Brighton",5e+05,2021-08-31,0,"no"
14672634,2021-09-07,"buy","house","unknown",2,"Coventry",230000,2021-09-29,0,"yes"
14699464,2021-09-09,"buy","house","freehold",3,"Newcastle Upon Tyne",145000,2022-02-15,0,"no"
14708614,2021-09-10,"buy","house","unknown",3,"Reading",450000,2021-10-07,0,"yes"
14712938,2021-09-10,"buy","house","freehold",3,"Barnet",699950,2021-10-07,0,"no"
14745745,2021-09-14,"buy","house","freehold",4,"Reading",475000,2021-10-04,0,"no"
14748701,2021-09-15,"buy","flat","leasehold",2,"Reading",220000,2021-11-30,0,"no"
14755168,2021-09-14,"buy","house","freehold",4,"Lincoln",205000,2021-09-20,0,"no"
14757608,2021-09-16,"buy","house","freehold",3,"Sheffield",145000,2021-09-29,0,"yes"
16349406,2022-03-16,"buy","house","unknown",2,"Ilford",495000,2022-05-27,48,"no"
16352641,2022-03-17,"buy","flat","leasehold",1,"Barnet",4e+05,2022-03-30,0,"yes"
16355003,2022-02-23,"buy","house","unknown",2,"Stoke On Trent",250000,2022-03-11,0,"yes"
16356512,2022-03-16,"buy","house","freehold",3,"Sheffield",230000,2022-04-06,0,"yes"
16358736,2022-03-17,"buy","house","freehold",3,"Cheltenham",385000,2022-03-31,0,"no"
16387064,2022-02-11,"buy","flat","leasehold",1,"Hull",110000,2022-03-17,0,"yes"
16397994,2022-03-21,"buy","house","freehold",5,"Reading",9e+05,2022-04-04,0,"no"
16401643,2022-03-22,"buy","house","unknown",2,"Basildon",325000,2022-07-11,31,"no"
16408234,2022-03-21,"buy","house","freehold",3,"Plymouth",250000,2022-03-23,0,"yes"
16416909,2022-03-23,"buy","house","freehold",5,"Hull",530000,2022-06-10,0,"yes"
16428384,2022-03-24,"buy","flat","unknown",0,"Chelmsford",230000,2022-05-10,0,"no"
16446194,2022-03-26,"buy","flat","leasehold",2,"Reading",295000,2022-04-13,0,"yes"
16456225,2022-03-28,"buy","house","freehold",4,"Plymouth",425000,2022-05-20,0,"yes"
16472720,2022-03-29,"buy","house","freehold",3,"Uxbridge",825000,2022-03-29,0,"no"
16474097,2022-03-29,"buy","house","freehold",3,"Cheltenham",270000,2022-08-25,108,"no"
16484960,2022-03-30,"buy","house","freehold",3,"Leicester",335000,2022-04-27,0,"no"
16495032,2022-03-29,"buy","flat","leasehold",2,"Watford",330000,2022-06-20,0,"no"
16495687,2022-03-30,"buy","house","freehold",3,"Luton",450000,2022-05-10,29,"yes"
16500306,2022-04-01,"buy","house","freehold",4,"Leicester",260000,2022-04-01,0,"no"
16517659,2022-04-01,"buy","flat","leasehold",2,"Sheffield",340000,2022-04-28,0,"no"
16520644,2022-04-02,"buy","house","unknown",2,"Cardiff",325000,2022-06-17,22,"no"
16520717,2022-04-01,"buy","flat","leasehold",2,"Bath",575000,2022-05-06,0,"no"
16532940,2022-04-04,"buy","flat","leasehold",1,"Sheffield",145000,2022-05-03,0,"yes"
16533537,2022-04-05,"buy","flat","leasehold",1,"Surbiton",425000,2022-05-18,28,"yes"
16565630,2022-04-07,"buy","house","freehold",4,"Barnet",575000,2022-08-17,0,"no"
16585220,2022-04-08,"buy","house","freehold",2,"Gillingham",240000,2022-08-22,55,"no"
16589255,2022-04-08,"buy","house","freehold",2,"Leicester",180000,2022-08-18,83,"yes"
16595855,2022-04-11,"buy","house","freehold",4,"Coventry",450000,2022-05-12,0,"no"
16614106,2022-04-13,"buy","house","freehold",3,"Leicester",250000,2022-05-09,0,"no"
16614645,2022-04-12,"buy","house","freehold",3,"Bath",350000,2022-06-17,0,"yes"
16615227,2022-04-13,"buy","house","freehold",4,"Coventry",250000,2022-07-21,0,"no"
16625954,2022-04-13,"buy","house","freehold",4,"Warrington",599995,2022-08-11,62,"yes"
16627267,2022-04-14,"buy","flat","leasehold",2,"Newcastle Upon Tyne",219999,2022-06-08,20,"yes"
16629597,2022-04-13,"buy","house","freehold",4,"Plymouth",280000,2022-05-09,0,"yes"
16630586,2022-04-13,"buy","flat","leasehold",1,"Reading",190000,2022-06-17,29,"yes"
16648135,2022-04-15,"buy","house","freehold",3,"Plymouth",2e+05,2022-04-19,0,"yes"
16650637,2022-04-17,"buy","house","freehold",3,"Leicester",375000,2022-05-16,0,"no"
16653799,2022-04-19,"buy","house","freehold",5,"Ilford",8e+05,2022-04-30,0,"yes"
16660196,2022-04-04,"buy","house","freehold",3,"Surbiton",750000,2022-08-25,128,"no"
16661192,2022-04-20,"buy","house","freehold",4,"Warrington",325000,2022-05-13,0,"yes"
16670238,2022-04-20,"buy","house","freehold",4,"Bromley",825000,2022-05-24,0,"no"
16674510,2022-04-20,"buy","flat","leasehold",2,"Harrogate",595000,2022-05-09,0,"yes"
16692466,2022-04-21,"buy","house","freehold",3,"Brighton",575000,2022-05-06,0,"yes"
16696449,2022-04-22,"buy","house","freehold",3,"Chelmsford",495000,2022-06-28,60,"yes"
16696999,2022-04-21,"buy","house","freehold",3,"Cardiff",250000,2022-05-04,0,"yes"
16704963,2022-04-22,"buy","house","freehold",3,"Coventry",3e+05,2022-05-30,9,"yes"
16707398,2022-04-22,"buy","flat","leasehold",2,"Harrogate",379995,2022-08-07,53,"yes"
16717050,2022-04-25,"buy","flat","leasehold",2,"Bromley",425000,2022-05-30,0,"yes"
16764041,2022-04-27,"buy","house","freehold",3,"Plymouth",230000,2022-05-30,0,"no"
16779721,2022-04-29,"buy","house","freehold",4,"Leicester",375000,2022-07-02,0,"yes"
16787353,2022-04-30,"buy","flat","leasehold",2,"Newcastle Upon Tyne",125000,2022-06-28,0,"yes"
16217858,2022-03-02,"buy","house","freehold",3,"Newcastle Upon Tyne",209950,2022-03-15,0,"no"
16225029,2022-03-03,"buy","house","freehold",4,"Gloucester",425000,2022-03-08,0,"no"
16231758,2022-03-04,"buy","house","freehold",3,"Newcastle Upon Tyne",134950,2022-04-01,0,"yes"
16232084,2022-03-03,"buy","house","freehold",3,"Leicester",275000,2022-03-28,0,"yes"
16243442,2022-03-04,"buy","house","freehold",3,"Leicester",250000,2022-06-22,0,"no"
16244335,2022-03-04,"buy","house","freehold",4,"Newcastle Upon Tyne",475000,2022-05-29,2,"no"
16244580,2022-03-04,"buy","house","freehold",3,"Reading",625000,2022-04-12,0,"no"
16246128,2022-02-10,"buy","house","freehold",2,"Coventry",210000,2022-04-20,44,"yes"
16246356,2022-03-05,"buy","house","freehold",2,"Plymouth",2e+05,2022-06-08,0,"no"
16267225,2022-03-08,"buy","house","freehold",4,"Brighton",450000,2022-05-24,50,"yes"
16271912,2022-03-09,"buy","house","freehold",4,"Chelmsford",450000,2022-05-16,0,"yes"
16278726,2022-03-09,"buy","house","freehold",4,"Barnet",890000,2022-03-18,0,"no"
16291300,2022-03-10,"buy","flat","leasehold",1,"Cardiff",125000,2022-06-15,0,"no"
16300619,2022-03-11,"buy","house","freehold",3,"Sheffield",315000,2022-04-28,0,"no"
16304325,2022-02-16,"buy","flat","leasehold",1,"Surbiton",325000,2022-06-07,0,"no"
16304596,2021-10-06,"buy","flat","leasehold",2,"Surbiton",435000,2022-02-21,0,"no"
16308454,2022-03-11,"buy","house","freehold",2,"Plymouth",160000,2022-06-07,14,"no"
16315578,2022-03-11,"buy","house","freehold",4,"Chelmsford",5e+05,2022-05-13,0,"yes"
16317084,2022-03-12,"buy","house","freehold",3,"Plymouth",280000,2022-04-28,0,"no"
16326658,2022-03-14,"buy","house","freehold",3,"Hull",165000,2022-05-24,0,"no"
16342116,2022-03-16,"buy","flat","leasehold",2,"Reading",280000,2022-04-14,0,"yes"
16347938,2022-03-16,"buy","flat","leasehold",2,"Surbiton",425000,2022-04-13,1,"yes"
16353516,2022-03-16,"buy","flat","leasehold",2,"Sheffield",310000,2022-04-19,13,"yes"
16359266,2022-03-17,"buy","house","freehold",3,"Bath",495000,2022-04-20,28,"yes"
16362517,2022-03-18,"buy","house","unknown",2,"Cardiff",250000,2022-03-25,0,"yes"
17256166,2022-06-16,"buy","house","freehold",3,"Gloucester",310000,2022-06-30,0,"no"
16272618,2022-03-09,"buy","house","freehold",3,"Sheffield",150000,2022-04-11,0,"yes"
16277577,2022-02-18,"buy","flat","leasehold",1,"Salford",125000,2022-05-19,0,"no"
16282678,2021-07-16,"buy","house","freehold",3,"Harrogate",325000,2021-11-30,120,"no"
16297439,2022-03-10,"buy","house","freehold",5,"Ilford",9e+05,2022-04-25,0,"yes"
16303749,2022-03-10,"buy","flat","leasehold",2,"Plymouth",115000,2022-03-30,0,"yes"
16313505,2022-03-11,"buy","house","freehold",4,"Wolverhampton",390000,2022-08-10,112,"yes"
16315485,2022-03-11,"buy","house","freehold",3,"Coventry",259995,2022-03-31,0,"no"
16318041,2022-03-13,"buy","house","freehold",5,"Coventry",650000,2022-06-08,0,"yes"
16329101,2022-03-15,"buy","flat","leasehold",1,"Salford",169995,2022-05-10,0,"yes"
16352638,2022-03-16,"buy","house","freehold",2,"Coventry",190000,2022-08-24,0,"yes"
16354198,2022-03-17,"buy","house","unknown",2,"Watford",485000,2022-07-15,0,"no"
16355134,2021-10-08,"buy","house","freehold",2,"Stoke On Trent",160000,2021-11-06,0,"yes"
16363708,2022-03-17,"buy","house","freehold",4,"Cardiff",550000,2022-06-01,0,"no"
16374450,2022-03-18,"buy","house","freehold",3,"Brighton",435000,2022-05-09,0,"no"
16378701,2022-03-18,"buy","house","freehold",3,"Lincoln",350000,2022-04-02,10,"yes"
16392077,2022-03-22,"buy","house","freehold",3,"Newcastle Upon Tyne",145000,2022-07-18,17,"yes"
16400598,2022-03-22,"buy","house","freehold",5,"Ilford",5e+05,2022-03-25,0,"no"
16402514,2022-03-22,"buy","house","freehold",3,"Cheltenham",335000,2022-04-21,30,"no"
16408450,2022-03-22,"buy","house","unknown",2,"Sheffield",220000,2022-06-13,0,"no"
16411856,2021-07-05,"buy","house","freehold",3,"Plymouth",299950,2022-03-21,26,"yes"
16425898,2022-03-24,"buy","house","unknown",3,"Stoke On Trent",220000,2022-08-08,77,"yes"
16433683,2022-03-25,"buy","house","freehold",3,"Basildon",314000,2022-03-29,0,"no"
16444520,2022-03-25,"buy","house","freehold",2,"Basildon",260000,2022-04-01,0,"no"
16464068,2022-03-29,"buy","flat","unknown",0,"Bath",210000,2022-07-13,0,"no"
16465097,2022-03-29,"buy","flat","leasehold",1,"Chelmsford",245000,2022-05-04,0,"no"
16472665,2022-03-24,"buy","house","freehold",2,"Exeter",225000,2022-04-01,0,"no"
16472672,2022-03-29,"buy","flat","leasehold",1,"Reading",360000,2022-03-31,0,"no"
16480344,2022-03-29,"buy","house","freehold",3,"Wolverhampton",240000,2022-05-07,0,"no"
16490161,2022-03-30,"buy","house","freehold",3,"Plymouth",290000,2022-08-17,0,"no"
16491007,2022-03-30,"buy","house","freehold",4,"Coventry",470000,2022-07-08,0,"no"
16491718,2022-03-31,"buy","house","freehold",3,"Cardiff",325000,2022-04-23,0,"yes"
16496172,2022-03-31,"buy","house","freehold",4,"Ilford",750000,2022-04-20,20,"no"
16500128,2022-03-31,"buy","flat","leasehold",2,"Hull",110000,2022-08-15,0,"yes"
16501722,2022-04-01,"buy","house","freehold",3,"Basildon",6e+05,2022-06-28,56,"yes"
16512264,2022-03-31,"buy","flat","leasehold",2,"Watford",335000,2022-05-12,0,"yes"
16545128,2022-04-05,"buy","house","freehold",3,"Basildon",4e+05,2022-04-19,0,"no"
16561677,2022-04-07,"buy","flat","leasehold",2,"Barnet",499950,2022-06-23,0,"no"
16564110,2022-04-06,"buy","house","freehold",2,"Coventry",180000,2022-04-30,0,"yes"
16568306,2022-04-07,"buy","flat","leasehold",2,"Cardiff",350000,2022-05-26,0,"yes"
16579682,2022-04-07,"buy","house","freehold",3,"Reading",540000,2022-04-26,0,"no"
16592146,2022-04-11,"buy","flat","leasehold",1,"Surbiton",325000,2022-04-22,0,"yes"
16595645,2022-04-11,"buy","house","freehold",2,"Leicester",259950,2022-05-24,0,"no"
16599855,2022-04-11,"buy","flat","leasehold",2,"Brighton",4e+05,2022-05-19,2,"yes"
16610974,2022-04-12,"buy","flat","leasehold",1,"Dartford",220000,2022-06-28,0,"no"
16613212,2022-04-12,"buy","house","freehold",3,"Warrington",175000,2022-07-14,0,"no"
14002746,2021-06-25,"buy","flat","leasehold",2,"Surbiton",410000,2021-07-12,0,"yes"
14006418,2021-06-24,"buy","house","freehold",4,"Basildon",3e+05,2021-06-24,0,"no"
14028953,2021-06-29,"buy","house","freehold",3,"Ilford",525000,2021-11-23,133,"yes"
14042077,2021-06-29,"buy","house","freehold",3,"Lincoln",224950,2021-07-29,0,"no"
14045329,2021-06-25,"buy","house","unknown",3,"Gillingham",390000,2022-02-15,0,"no"
14046995,2021-07-01,"buy","house","freehold",4,"Bromley",895000,2021-09-09,0,"no"
14061740,2021-07-02,"buy","flat","leasehold",2,"Surbiton",475000,2021-11-10,0,"yes"
14073683,2021-07-02,"buy","house","freehold",3,"Cardiff",180000,2021-09-13,0,"yes"
14079537,2021-07-02,"buy","house","unknown",2,"Newcastle Upon Tyne",125000,2022-01-13,49,"no"
14082512,2021-07-03,"buy","house","freehold",4,"Exeter",275000,2021-07-16,0,"no"
13440570,2021-05-04,"buy","house","freehold",4,"Barnet",1e+06,2021-07-26,52,"yes"
13450192,2021-05-03,"buy","house","freehold",5,"Stoke On Trent",4e+05,2021-09-02,0,"yes"
13454731,2021-05-05,"buy","house","unknown",4,"Exeter",750000,2022-01-07,0,"no"
13455612,2021-05-05,"buy","house","freehold",5,"Leicester",260000,2021-05-24,0,"no"
13467887,2021-05-06,"buy","house","freehold",2,"Ilford",250000,2021-05-20,0,"no"
13469104,2021-05-05,"buy","house","unknown",2,"Plymouth",240000,2021-05-10,0,"no"
13484803,2021-05-07,"buy","house","freehold",2,"Sheffield",275000,2021-05-12,0,"no"
13490533,2021-05-07,"buy","house","freehold",3,"Sheffield",4e+05,2021-12-26,111,"yes"
13490631,2021-05-06,"buy","house","freehold",2,"Lincoln",110000,2021-05-25,0,"no"
13499646,2021-05-07,"buy","house","freehold",3,"Sheffield",160000,2021-06-25,0,"no"
13516084,2021-05-11,"buy","house","unknown",3,"Lincoln",214950,2021-07-01,0,"no"
13522424,2021-04-26,"buy","house","freehold",3,"Coventry",240000,2021-06-08,27,"yes"
13526282,2021-05-11,"buy","house","freehold",4,"Lincoln",245000,2021-09-03,0,"no"
13535185,2021-05-12,"buy","house","freehold",3,"Barnet",725000,2021-07-02,17,"yes"
13544897,2021-05-11,"buy","house","freehold",3,"Cardiff",279995,2021-05-11,0,"no"
13557468,2021-05-14,"buy","flat","leasehold",2,"Uxbridge",4e+05,2021-06-26,0,"yes"
13557517,2021-05-14,"buy","flat","leasehold",2,"Richmond",650000,2021-08-03,55,"yes"
13559052,2021-05-12,"buy","flat","leasehold",2,"Watford",3e+05,2021-06-08,0,"no"
13576080,2021-05-15,"buy","house","freehold",3,"Mansfield",261900,2021-08-03,0,"no"
13577378,2021-05-15,"buy","house","freehold",5,"Chelmsford",747995,2021-08-10,0,"no"
13577629,2021-05-14,"buy","house","freehold",3,"Cardiff",4e+05,2022-01-26,8,"no"
13582177,2021-05-17,"buy","flat","leasehold",1,"Uxbridge",270000,2021-08-06,21,"yes"
13597787,2021-05-18,"buy","flat","leasehold",1,"Newcastle Upon Tyne",199950,2021-06-17,0,"yes"
13607948,2021-05-18,"buy","flat","leasehold",2,"Newcastle Upon Tyne",140000,2021-07-05,0,"no"
13612510,2021-05-19,"buy","house","freehold",3,"Barnet",7e+05,2021-11-22,171,"yes"
13637144,2021-05-20,"buy","house","unknown",2,"Leicester",220000,2021-06-18,0,"no"
13638210,2021-05-21,"buy","house","freehold",5,"Chelmsford",1050000,2021-05-21,0,"no"
13644404,2021-05-22,"buy","house","freehold",3,"Leicester",205000,2021-06-08,12,"yes"
13646916,2021-05-21,"buy","flat","leasehold",1,"Reading",179950,2021-07-23,0,"no"
13649797,2021-05-20,"buy","house","freehold",3,"Plymouth",2e+05,2021-05-22,0,"yes"
13659382,2021-05-24,"buy","house","freehold",4,"Luton",325000,2021-09-09,0,"no"
13661556,2021-05-24,"buy","house","freehold",3,"Coventry",220000,2021-06-26,8,"yes"
13661916,2021-05-24,"buy","house","freehold",3,"Sheffield",170000,2021-07-22,0,"no"
13684262,2021-05-24,"buy","flat","leasehold",2,"Coventry",175000,2021-07-08,0,"yes"
13691567,2021-05-24,"buy","house","freehold",2,"Warrington",130000,2021-08-11,0,"no"
13697856,2021-05-27,"buy","house","freehold",2,"Sheffield",230000,2021-06-24,0,"no"
13709970,2021-05-28,"buy","house","freehold",3,"Uxbridge",410000,2021-06-21,0,"no"
13721411,2021-05-27,"buy","house","freehold",4,"Cardiff",315000,2021-06-21,0,"no"
13724475,2021-05-27,"buy","house","freehold",4,"Chelmsford",465000,2021-06-11,0,"no"
13735905,2021-05-31,"buy","house","freehold",2,"Gloucester",210000,2021-07-28,0,"no"
13737044,2021-06-01,"buy","house","freehold",3,"Coventry",325000,2021-07-30,0,"no"
13757578,2021-06-03,"buy","flat","leasehold",2,"Salford",280000,2021-08-14,0,"no"
13758634,2021-06-03,"buy","flat","leasehold",1,"Cardiff",199000,2021-06-22,0,"no"
13761340,2021-06-02,"buy","flat","leasehold",2,"Harrogate",265000,2021-09-16,0,"no"
13767919,2021-06-03,"buy","house","freehold",3,"Lincoln",120000,2021-09-02,0,"no"
13779843,2021-06-02,"buy","house","freehold",2,"Lincoln",195000,2021-09-17,65,"yes"
13780311,2021-06-03,"buy","house","freehold",3,"Mansfield",220000,2021-06-28,0,"no"
13807219,2021-06-08,"buy","flat","leasehold",2,"Ilford",290000,2021-07-15,14,"yes"
13833201,2021-06-07,"buy","flat","leasehold",1,"Gloucester",130000,2021-06-15,0,"no"
13881195,2021-06-15,"buy","house","freehold",5,"Dartford",675000,2021-07-05,0,"no"
13902860,2021-06-15,"buy","house","freehold",5,"Hull",375000,2021-08-23,57,"yes"
13904257,2021-06-16,"buy","house","freehold",3,"Mansfield",130000,2021-07-13,0,"yes"
13905936,2021-06-15,"buy","house","freehold",4,"Gloucester",325000,2021-07-08,0,"yes"
13907213,2021-06-17,"buy","house","freehold",5,"Ilford",775000,2021-10-05,0,"no"
13909489,2021-06-17,"buy","house","freehold",5,"Leicester",5e+05,2021-10-07,0,"no"
13914822,2021-06-15,"buy","house","unknown",3,"Exeter",295000,2022-03-01,0,"no"
13942913,2021-06-21,"buy","flat","leasehold",2,"Coventry",365000,2021-12-26,166,"yes"
13954118,2021-06-15,"buy","flat","leasehold",2,"Watford",395000,2021-06-22,0,"no"
13957764,2021-06-22,"buy","flat","leasehold",1,"Cardiff",165000,2021-06-28,0,"no"
13964107,2021-06-23,"buy","house","freehold",3,"Coventry",210000,2021-09-10,0,"no"
13967094,2021-06-21,"buy","flat","leasehold",2,"Cheltenham",220000,2021-07-22,0,"no"
13978575,2021-06-22,"buy","house","freehold",3,"Cardiff",330000,2021-10-26,0,"no"
13077546,2021-03-29,"buy","house","unknown",3,"Leicester",385000,2021-04-07,0,"no"
13078174,2021-03-30,"buy","house","freehold",4,"Cardiff",595000,2021-06-02,0,"no"
