"listing_id","listing_date","listing_type","property_type","tenure","bedroom_count","location","asking_price","revision_date","revised_asking_price"
12316482,2021-01-15,"buy","house","freehold",4,"Reading",4e+05,2021-01-26,375000
12320301,2021-01-15,"buy","flat","leasehold",2,"Reading",210000,2021-02-05,2e+05
12330095,2021-01-15,"buy","flat","leasehold",1,"Leicester",105000,2021-09-09,1e+05
12352664,2021-01-18,"buy","flat","leasehold",2,"Luton",235000,2021-05-11,229000
12354821,2021-01-20,"buy","house","unknown",3,"Uxbridge",675000,2021-02-09,650000
12372831,2021-01-21,"buy","flat","leasehold",2,"Richmond",475000,2021-03-29,425000
12389255,2021-01-22,"buy","flat","leasehold",2,"Bath",175000,2021-03-29,165000
12404998,2021-01-25,"buy","house","freehold",3,"Richmond",775000,2021-03-05,750000
12413617,2021-01-26,"buy","house","freehold",2,"Plymouth",170000,2021-03-03,155000
12415089,2021-01-26,"buy","flat","leasehold",2,"Cardiff",525000,2021-03-02,499950
12438621,2021-01-28,"buy","house","freehold",3,"Coventry",245000,2021-02-17,230000
12451198,2021-01-29,"buy","house","freehold",3,"Coventry",190000,2021-02-15,180000
12452719,2021-01-29,"buy","house","freehold",3,"Cardiff",225000,2021-04-08,215000
12454019,2021-01-29,"buy","flat","leasehold",2,"Leicester",210000,2021-03-31,199950
12465703,2021-01-28,"buy","flat","leasehold",1,"Cardiff",190000,2021-03-10,185000
12477454,2021-02-01,"buy","flat","leasehold",2,"Reading",225000,2021-06-12,210000
12484487,2021-02-02,"buy","house","freehold",4,"Cardiff",315000,2021-02-08,3e+05
12491947,2021-02-02,"buy","flat","leasehold",1,"Exeter",150000,2021-06-04,140000
12508825,2021-02-02,"buy","house","freehold",2,"Newcastle Upon Tyne",130000,2021-03-01,104950
12536131,2021-02-04,"buy","house","freehold",3,"Watford",4e+05,2021-02-08,390000
12537612,2021-02-05,"buy","house","freehold",3,"Newcastle Upon Tyne",160000,2021-03-26,157000
12539293,2021-02-06,"buy","house","freehold",3,"Coventry",450000,2021-02-10,429950
12578990,2021-02-11,"buy","flat","leasehold",2,"Coventry",180000,2021-08-19,165000
12579747,2021-02-11,"buy","flat","leasehold",2,"Chelmsford",220000,2021-03-11,2e+05
12613814,2021-02-15,"buy","house","freehold",4,"Coventry",325000,2021-11-07,3e+05
12620356,2021-02-16,"buy","flat","leasehold",2,"Chelmsford",280000,2021-04-16,265000
12632749,2021-02-16,"buy","house","freehold",4,"Newcastle Upon Tyne",229950,2021-03-18,225000
12647485,2021-02-17,"buy","flat","leasehold",2,"Reading",205000,2021-06-04,2e+05
12661228,2021-02-17,"buy","house","freehold",2,"Brighton",375000,2021-05-05,350000
12671541,2021-02-18,"buy","house","freehold",3,"Plymouth",210000,2021-04-01,180000
12679119,2021-02-20,"buy","house","freehold",2,"Chelmsford",419950,2021-03-12,399950
12690441,2021-02-23,"buy","house","unknown",2,"Mansfield",165000,2021-04-14,160000
12690685,2021-02-22,"buy","flat","leasehold",2,"Watford",335000,2021-03-19,325000
12708785,2021-02-24,"buy","house","freehold",3,"Reading",340000,2021-03-05,325000
12717709,2021-02-25,"buy","house","freehold",4,"Ilford",380000,2021-03-27,363000
12722155,2021-02-25,"buy","flat","leasehold",2,"Bromley",385000,2021-04-14,375000
12726099,2021-02-25,"buy","house","unknown",2,"Cardiff",310000,2021-05-29,3e+05
12727731,2021-02-25,"buy","house","freehold",2,"Coventry",160000,2021-03-15,150000
12728067,2021-02-26,"buy","house","freehold",4,"Ilford",380000,2021-03-22,363500
12736204,2021-02-27,"buy","house","freehold",3,"Coventry",250000,2021-07-14,240000
12739148,2021-02-25,"buy","house","freehold",2,"Gillingham",245000,2021-03-31,235000
12744674,2021-02-26,"buy","house","unknown",2,"Mansfield",180000,2021-03-19,170000
12777593,2021-03-03,"buy","flat","leasehold",2,"Plymouth",140000,2021-04-10,130000
12783393,2021-03-04,"buy","house","freehold",4,"Coventry",190000,2021-03-12,185000
12795588,2021-03-04,"buy","flat","leasehold",2,"Watford",279000,2021-07-27,262500
12796575,2021-03-05,"buy","flat","leasehold",2,"Salford",140000,2021-04-09,135000
12833143,2021-03-09,"buy","flat","leasehold",2,"Reading",257500,2021-04-19,240000
12847993,2021-03-09,"buy","flat","leasehold",2,"Luton",220000,2021-06-07,2e+05
12853101,2021-03-10,"buy","house","freehold",3,"Leicester",250000,2021-04-08,240000
12877116,2021-03-12,"buy","house","freehold",3,"Cardiff",235000,2021-04-29,220000
12896320,2021-03-13,"buy","house","freehold",3,"Coventry",230000,2021-04-12,225000
12910129,2021-03-15,"buy","flat","leasehold",1,"Uxbridge",250000,2021-05-26,240000
12919977,2021-03-16,"buy","house","freehold",4,"Uxbridge",925000,2021-04-06,885000
12933545,2021-03-17,"buy","flat","leasehold",2,"Uxbridge",325000,2021-05-11,315000
12942029,2021-03-16,"buy","house","freehold",2,"Sheffield",140000,2021-04-01,130000
12975193,2021-03-18,"buy","house","freehold",3,"Leicester",220000,2021-04-30,210000
12978769,2021-03-20,"buy","house","freehold",5,"Leicester",650000,2021-05-12,615000
12984345,2021-03-20,"buy","house","freehold",3,"Reading",285000,2021-04-26,275000
13000902,2021-03-22,"buy","flat","leasehold",1,"Harrogate",250000,2021-05-24,230000
13017015,2021-03-24,"buy","flat","leasehold",2,"Newcastle Upon Tyne",160000,2021-04-10,155000
13030234,2021-03-25,"buy","flat","leasehold",2,"Salford",165000,2021-06-30,162500
14157927,2021-07-12,"buy","flat","leasehold",1,"Newcastle Upon Tyne",115000,2021-12-21,110000
14162514,2021-07-12,"buy","house","freehold",2,"Plymouth",170000,2021-07-27,160000
14167040,2021-07-12,"buy","house","freehold",3,"Coventry",370000,2021-08-05,360000
14176920,2021-07-12,"buy","flat","leasehold",1,"Brighton",295000,2021-09-13,285000
14205472,2021-07-16,"buy","house","freehold",3,"Reading",525000,2021-08-18,5e+05
14206897,2021-07-16,"buy","house","freehold",3,"Reading",335000,2021-08-18,319950
14218915,2021-07-16,"buy","house","freehold",2,"Coventry",165000,2021-07-26,155000
14218967,2021-07-17,"buy","house","freehold",5,"Lincoln",650000,2021-10-01,625000
16233195,2022-03-03,"buy","house","freehold",3,"Warrington",325000,2022-03-17,3e+05
16233352,2022-03-03,"buy","house","freehold",3,"Watford",475000,2022-03-29,450000
16241258,2022-03-05,"buy","house","freehold",4,"Sheffield",565000,2022-05-24,550000
16244467,2022-03-05,"buy","house","freehold",2,"Dartford",325000,2022-03-08,3e+05
16248226,2022-02-28,"buy","house","freehold",4,"Mansfield",270000,2022-05-18,260000
16272782,2022-03-08,"buy","house","freehold",3,"Salford",270000,2022-03-24,260000
16277847,2022-03-09,"buy","flat","leasehold",1,"Reading",125000,2022-08-08,120000
16294131,2022-01-26,"buy","house","freehold",3,"Newcastle Upon Tyne",189995,2022-06-01,179995
16294491,2021-10-21,"buy","house","freehold",3,"Newcastle Upon Tyne",199950,2022-01-21,194995
16298310,2022-03-11,"buy","house","freehold",5,"Wolverhampton",350000,2022-03-29,325000
16302304,2022-03-11,"buy","house","freehold",4,"Wolverhampton",390000,2022-08-10,350000
16304084,2022-03-10,"buy","house","unknown",3,"Hull",275000,2022-04-22,270000
16337772,2022-03-15,"buy","house","freehold",3,"Sheffield",375000,2022-04-14,350000
16347907,2022-03-15,"buy","house","unknown",3,"Bath",425000,2022-04-22,4e+05
16352808,2022-03-16,"buy","house","freehold",3,"Mansfield",117500,2022-04-28,1e+05
16374622,2022-03-19,"buy","house","freehold",3,"Mansfield",165000,2022-06-07,155000
16398443,2022-03-22,"buy","house","freehold",2,"Luton",240000,2022-07-04,230000
16410069,2022-03-23,"buy","house","freehold",3,"Leicester",279950,2022-05-06,269950
16468996,2022-03-28,"buy","house","freehold",3,"Luton",310000,2022-08-11,3e+05
16469869,2022-03-28,"buy","house","freehold",2,"Stoke On Trent",139995,2022-05-11,131000
16515996,2022-04-01,"buy","house","freehold",3,"Cardiff",350000,2022-05-17,325000
16537450,2022-04-04,"buy","house","freehold",2,"Sheffield",150000,2022-05-04,140000
16588058,2022-04-08,"buy","house","freehold",3,"Exeter",230000,2022-04-12,220000
16599854,2022-04-11,"buy","flat","leasehold",1,"Brighton",2e+05,2022-05-13,190000
16600701,2022-04-11,"buy","house","freehold",4,"Gillingham",425000,2022-05-23,4e+05
16600727,2022-04-12,"buy","house","freehold",3,"Mansfield",180000,2022-04-29,175000
16608251,2022-04-11,"buy","house","freehold",3,"Sheffield",2e+05,2022-05-19,190000
16616517,2022-04-13,"buy","house","freehold",2,"Sheffield",150000,2022-06-17,145000
16628044,2022-04-14,"buy","house","freehold",3,"Chelmsford",375000,2022-05-06,350000
16664665,2022-04-20,"buy","house","freehold",3,"Reading",395000,2022-06-15,385000
16665120,2022-04-19,"buy","flat","freehold",2,"Harrogate",255000,2022-08-22,235000
16668424,2022-04-19,"buy","house","unknown",2,"Sheffield",145000,2022-04-22,140000
16681559,2022-04-21,"buy","house","freehold",4,"Ilford",7e+05,2022-07-07,680000
16687124,2022-04-21,"buy","house","freehold",3,"Chelmsford",575000,2022-05-26,550000
12207929,2021-01-04,"buy","flat","leasehold",2,"Dartford",250000,2021-03-05,240000
12208832,2021-01-05,"buy","house","freehold",4,"Dartford",4e+05,2021-04-01,375000
12235431,2021-01-07,"buy","house","unknown",2,"Uxbridge",380000,2021-02-02,370000
12235470,2021-01-07,"buy","flat","leasehold",1,"Surbiton",425000,2021-09-15,390000
12255702,2021-01-07,"buy","house","unknown",5,"Lincoln",3e+05,2021-03-16,260000
12267966,2021-01-11,"buy","house","freehold",3,"Reading",379950,2021-02-04,369950
12278355,2021-01-12,"buy","flat","leasehold",1,"Reading",180000,2021-01-25,175000
12301331,2021-01-14,"buy","house","unknown",2,"Cheltenham",330000,2021-02-18,305000
12309603,2021-01-12,"buy","flat","leasehold",2,"Reading",250000,2021-02-09,240000
12330592,2021-01-16,"buy","flat","leasehold",1,"Cardiff",170000,2021-04-12,165000
12348212,2021-01-17,"buy","house","freehold",4,"Plymouth",475000,2021-09-19,425000
12356583,2021-01-18,"buy","house","freehold",4,"Wolverhampton",320000,2021-04-22,3e+05
12357340,2021-01-19,"buy","house","freehold",4,"Reading",475000,2021-02-05,450000
12364871,2021-01-20,"buy","house","freehold",2,"Harrogate",195000,2021-02-19,175000
12424080,2021-01-27,"buy","house","freehold",3,"Plymouth",270000,2021-02-16,260000
12432786,2021-01-27,"buy","house","freehold",3,"Luton",325000,2021-02-09,315000
12433947,2021-01-26,"buy","flat","leasehold",2,"Cheltenham",160000,2021-03-15,155000
12446289,2021-01-27,"buy","house","freehold",2,"Stoke On Trent",140000,2021-02-27,130000
12466605,2021-01-30,"buy","house","freehold",2,"Bath",268000,2021-02-13,262000
12491982,2021-02-01,"buy","house","freehold",3,"Exeter",225000,2021-02-08,215000
12632451,2021-02-17,"buy","flat","leasehold",2,"Reading",205000,2021-06-04,2e+05
12639994,2021-02-17,"buy","house","freehold",3,"Barnet",850000,2021-03-03,825000
12649081,2021-02-17,"buy","house","freehold",3,"Exeter",307000,2021-05-05,303000
12766104,2021-03-01,"buy","house","freehold",3,"Coventry",180000,2021-06-04,170000
12768576,2021-03-02,"buy","house","freehold",3,"Ilford",330500,2021-03-27,313500
12779911,2021-02-03,"buy","flat","leasehold",1,"Surbiton",290000,2021-08-11,270000
12784355,2021-03-04,"buy","house","freehold",3,"Newcastle Upon Tyne",144995,2021-10-18,139950
12788056,2021-03-03,"buy","house","freehold",3,"Cheltenham",245000,2021-04-29,240000
12792718,2021-03-03,"buy","flat","leasehold",2,"Brighton",425000,2021-04-22,4e+05
12824807,2021-03-08,"buy","flat","leasehold",2,"Leicester",160000,2021-05-12,150000
12827417,2021-03-04,"buy","house","freehold",3,"Leicester",240000,2021-03-26,230000
12828639,2021-02-10,"buy","flat","leasehold",2,"Surbiton",625000,2021-07-16,575000
12829568,2021-03-03,"buy","house","freehold",3,"Harrogate",240000,2021-03-08,230000
12842134,2021-03-09,"buy","house","freehold",3,"Stoke On Trent",130000,2021-04-23,125000
12851902,2021-03-10,"buy","house","freehold",3,"Coventry",220000,2021-04-29,210000
12875468,2021-03-11,"buy","house","freehold",3,"Uxbridge",485000,2021-03-22,475000
12880072,2021-03-11,"buy","house","unknown",3,"Warrington",314950,2021-04-25,280000
12898002,2021-03-13,"buy","house","unknown",5,"Surbiton",875000,2021-05-10,850000
12910790,2021-02-22,"buy","house","freehold",3,"Ilford",460000,2021-06-28,450000
12916368,2021-03-16,"buy","house","freehold",5,"Ilford",650000,2021-04-13,625000
12927520,2021-03-05,"buy","house","freehold",4,"Lincoln",245000,2021-04-02,240000
12936835,2021-03-17,"buy","flat","leasehold",2,"Newcastle Upon Tyne",185000,2021-07-06,175000
12943017,2021-03-16,"buy","house","freehold",5,"Leicester",575000,2021-04-12,550000
12943599,2021-03-17,"buy","house","freehold",3,"Coventry",220000,2021-05-19,2e+05
12943795,2021-03-05,"buy","house","freehold",5,"Plymouth",260000,2021-07-24,220000
12995922,2021-03-22,"buy","house","freehold",3,"Coventry",270000,2021-04-03,260000
13000433,2021-03-22,"buy","flat","leasehold",2,"Brighton",550000,2021-09-07,545000
13002474,2021-03-23,"buy","flat","leasehold",2,"Richmond",650000,2021-04-30,625000
13007533,2021-03-22,"buy","house","freehold",3,"Leicester",197500,2021-05-05,180000
13017458,2021-03-24,"buy","flat","leasehold",2,"Salford",220000,2021-07-01,210000
13017609,2021-03-24,"buy","house","freehold",2,"Newcastle Upon Tyne",175000,2021-06-15,159950
13030384,2021-03-25,"buy","flat","leasehold",1,"Ilford",260000,2021-04-21,250000
13030804,2021-03-25,"buy","flat","leasehold",2,"Reading",230000,2021-04-27,225000
13042540,2021-03-26,"buy","flat","leasehold",1,"Gloucester",120000,2021-11-02,110000
13046620,2021-03-26,"buy","house","freehold",3,"Bromley",650000,2021-04-16,625000
13052420,2021-03-25,"buy","house","freehold",4,"Watford",560000,2021-06-22,550000
13063402,2021-03-27,"buy","flat","unknown",1,"Brighton",170000,2021-06-30,160000
13076437,2021-03-30,"buy","flat","leasehold",2,"Leicester",235000,2021-06-01,225000
13079554,2021-03-30,"buy","flat","leasehold",1,"Surbiton",255000,2021-04-14,250000
13082731,2021-03-30,"buy","flat","leasehold",2,"Surbiton",550000,2021-04-09,5e+05
6184546,2022-06-25,"buy","house","freehold",2,"Reading",325000,2022-07-21,3e+05
6485345,2021-08-18,"buy","house","freehold",4,"Newcastle Upon Tyne",342950,2021-08-22,339950
17176834,2022-06-10,"buy","flat","leasehold",2,"Warrington",149950,2022-07-11,129950
17184188,2022-06-10,"buy","house","freehold",4,"Exeter",399500,2022-07-20,375000
17186684,2022-06-10,"buy","house","freehold",4,"Wolverhampton",330000,2022-07-28,325000
17188979,2022-06-10,"buy","flat","leasehold",2,"Salford",169000,2022-07-04,145000
17200981,2022-06-13,"buy","house","freehold",5,"Warrington",650000,2022-07-20,625000
17205827,2022-06-14,"buy","house","unknown",3,"Leicester",356995,2022-06-27,345995
17206789,2022-06-14,"buy","flat","leasehold",1,"Reading",220000,2022-07-01,210000
17209259,2022-06-13,"buy","flat","leasehold",1,"Gillingham",210000,2022-06-25,2e+05
17220183,2022-06-15,"buy","house","unknown",3,"Sheffield",275000,2022-08-02,269500
17244117,2022-06-15,"buy","house","freehold",3,"Sheffield",4e+05,2022-08-23,390000
15305458,2021-11-16,"buy","house","freehold",2,"Barnet",480000,2022-06-15,450000
15309528,2021-04-13,"buy","flat","leasehold",1,"Plymouth",150000,2021-08-05,120000
15311778,2021-11-17,"buy","flat","leasehold",2,"Reading",369950,2021-12-22,359950
15341604,2021-10-17,"buy","house","unknown",3,"Coventry",260000,2021-10-25,255000
15346529,2021-09-22,"buy","house","freehold",4,"Luton",470000,2022-01-21,440000
15346936,2021-09-09,"buy","house","unknown",5,"Coventry",325000,2022-04-29,320000
15366224,2021-11-24,"buy","house","freehold",3,"Leicester",220000,2021-12-26,180000
15366666,2021-11-23,"buy","house","freehold",3,"Chelmsford",375000,2022-01-17,367500
15367330,2021-11-24,"buy","house","freehold",4,"Dartford",8e+05,2022-01-07,750000
15374796,2021-11-23,"buy","house","unknown",3,"Leicester",425000,2022-01-25,4e+05
15377182,2021-11-23,"buy","house","freehold",3,"Bath",430000,2022-06-06,399950
15406299,2021-11-29,"buy","house","freehold",2,"Newcastle Upon Tyne",3e+05,2022-05-09,275000
15411204,2021-11-29,"buy","house","freehold",2,"Plymouth",120000,2022-03-07,110000
15419255,2021-03-26,"buy","house","unknown",2,"Gloucester",299950,2021-09-10,275000
15443168,2021-12-03,"buy","house","freehold",3,"Newcastle Upon Tyne",249995,2022-05-10,2e+05
15459937,2021-12-06,"buy","flat","leasehold",1,"Surbiton",299950,2022-01-24,289950
15520347,2021-12-15,"buy","house","freehold",2,"Stoke On Trent",140000,2022-02-11,130000
15541381,2021-12-20,"buy","house","freehold",5,"Wolverhampton",625000,2022-03-02,6e+05
15559352,2021-12-23,"buy","flat","leasehold",2,"Bromley",325000,2022-02-07,320000
15562997,2021-12-23,"buy","flat","leasehold",1,"Bath",375000,2022-07-18,325000
15564850,2021-12-23,"buy","house","freehold",3,"Hull",220000,2022-02-16,210000
15570387,2021-12-26,"buy","house","freehold",3,"Plymouth",2e+05,2022-02-04,190000
15573931,2021-12-26,"buy","house","freehold",2,"Surbiton",495000,2022-02-08,475000
15581177,2021-12-29,"buy","house","freehold",2,"Cheltenham",315000,2022-07-14,295000
15588298,2022-01-01,"buy","house","freehold",4,"Salford",350000,2022-02-12,325000
15636725,2022-01-10,"buy","house","freehold",5,"Ilford",850000,2022-08-15,8e+05
15641014,2022-01-10,"buy","flat","leasehold",2,"Reading",230000,2022-04-29,2e+05
15676211,2022-01-13,"buy","flat","leasehold",2,"Harrogate",320000,2022-03-08,307500
15711343,2022-01-18,"buy","flat","leasehold",2,"Newcastle Upon Tyne",110000,2022-02-18,104950
15729198,2022-01-19,"buy","house","freehold",4,"Wolverhampton",350000,2022-02-21,315000
17208269,2022-06-14,"buy","house","unknown",3,"Plymouth",280000,2022-08-03,250000
17224108,2022-06-14,"buy","house","freehold",2,"Chelmsford",535000,2022-07-08,5e+05
17244127,2022-06-16,"buy","house","unknown",2,"Lincoln",240000,2022-07-15,230000
17250014,2022-06-16,"buy","flat","leasehold",2,"Ilford",3e+05,2022-08-04,290000
16739581,2022-04-25,"buy","house","freehold",3,"Brighton",625000,2022-05-23,6e+05
16746732,2022-04-27,"buy","house","freehold",2,"Ilford",375000,2022-06-11,350000
16758731,2022-04-28,"buy","house","freehold",5,"Reading",1100000,2022-07-25,1050000
16760378,2022-04-28,"buy","house","freehold",3,"Reading",675000,2022-05-18,650000
16764221,2022-04-29,"buy","house","freehold",3,"Lincoln",210000,2022-05-09,2e+05
16771288,2022-04-29,"buy","house","freehold",3,"Bromley",6e+05,2022-05-16,575000
16786811,2022-04-30,"buy","house","freehold",5,"Exeter",750000,2022-08-15,725000
16804276,2022-05-03,"buy","house","freehold",3,"Sheffield",220000,2022-05-25,2e+05
16808914,2022-05-03,"buy","house","freehold",4,"Gillingham",284500,2022-06-08,251000
16817055,2022-05-04,"buy","house","freehold",3,"Coventry",260000,2022-06-10,250000
16821023,2022-05-04,"buy","flat","leasehold",2,"Chelmsford",275000,2022-05-06,270000
16848230,2022-05-07,"buy","flat","leasehold",1,"Bromley",335000,2022-05-31,325000
16851131,2022-05-08,"buy","house","freehold",4,"Coventry",795000,2022-06-30,750000
16885028,2021-10-28,"buy","flat","leasehold",2,"Salford",115000,2022-06-15,110000
